source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,unknown
USHIS,1900,12,27,10,15,0,Z,58,-150,,,,,,,,,,15,I,.,F,0
USHIS,1901,3,3,7,45,0,Z,36,-120.5,,,,6.4,MS,ELL,,,,39,F,8,F,3
USHIS,1901,5,17,6,0,0,Z,38.75,-83,,,,4.2,FA,SC,,,,490,G,6,F,3
USHIS,1901,7,26,22,20,0,Z,40.8,-115.7,,,,5,FA,SJG,,,,37,F,7,F,3
USHIS,1901,11,14,4,32,0,Z,38.7,-112.1,,,,,,,,,,478,G,8,F,0
USHIS,1901,12,30,22,34,0,,52,-160,,,,7,MS,ABE,,,,17,E,6,F,3
USHIS,1901,12,30,,,,Z,59.4,-153.5,,,,,,,,,,2,I,.,F,0
USHIS,1901,12,31,9,2,30,,51.45,-171.02,,,,7.1,MS,ABE,,,,9,E,.,.,3
USHIS,1902,1,1,5,20,30,,52.38,-167.45,,,,7,MS,ABE,,,,9,D,.,.,3
USHIS,1902,1,24,10,48,0,Z,38.6,-90.3,,,,4.5,FA,SC,,,,485,G,6,F,3
USHIS,1902,5,19,18,31,0,Z,38.3,-121.9,,,,5.4,ML,CDMG,,,,36,F,7,F,3
USHIS,1902,6,11,2,45,0,Z,33.7,-117.1,,,,4.5,ML,CDMG,,,,43,F,5,F,3
USHIS,1902,7,28,6,57,0,Z,34.8,-120.4,,,,5.4,ML,CDMG,,,,43,F,7,F,3
USHIS,1902,7,28,18,0,0,Z,42,-97.6,,,,4.4,FA,SC,,,,463,G,6,F,3
USHIS,1902,7,31,9,20,0,Z,34.7,-120.3,,,,5.4,ML,CDMG,,,,43,F,8,F,3
USHIS,1902,8,1,3,30,0,Z,34.6,-120.4,,,,,,,,,,43,F,8,F,0
USHIS,1902,11,17,19,50,0,Z,37.4,-113.5,,,,,,,,,,478,G,8,F,0
USHIS,1902,12,5,,,,Z,37.4,-113.5,,,,,,,,,,478,G,6,F,0
USHIS,1902,12,12,,,,Z,34.8,-120.4,,,,,,,,,,43,F,7,F,0
USHIS,1903,1,17,16,5,0,,50.85,-175.16,,,,7,MS,ABE,,,,7,E,.,.,3
USHIS,1903,1,24,1,15,0,Z,32.099,-81.1,,,,4.1,FA,SC,,,,509,G,6,F,3
USHIS,1903,2,5,18,26,0,Z,52,175,,,,6.8,MS,ABE,,,,6,I,.,.,3
USHIS,1903,2,9,0,21,0,Z,37.8,-89.3,,,,4.9,FA,SC,,,,487,G,7,F,3
USHIS,1903,3,15,17,57,0,Z,46.6,-112,,,,,,,,,,456,F,6,F,0
USHIS,1903,6,2,13,17,0,,61.56,-158.54,,,,6.9,MS,ABE,,,,2,E,.,.,3
USHIS,1903,6,3,3,30,0,Z,61,-146,,,,,,,,,,2,I,.,F,0
USHIS,1903,6,11,13,12,0,Z,37.4,-121.9,,,,5.8,ML,CDMG,,,,39,F,7,F,3
USHIS,1903,7,24,20,26,0,Z,39.5,-122,,,,4.5,ML,CDMG,,,,36,F,7,F,3
USHIS,1903,7,26,,,,Z,59,-138,,,,,,,,,,19,I,.,.,0
USHIS,1903,8,3,6,49,0,Z,37.3,-121.8,,,,5.8,ML,CDMG,,,,39,F,7,F,3
USHIS,1903,11,4,18,18,0,Z,36.5,-89.5,,,,4.6,FA,SC,,,,486,F,6,F,3
USHIS,1903,11,4,19,14,0,Z,36.5,-89.8,,,,5.1,FA,SC,,,,486,F,7,F,3
USHIS,1903,12,25,17,45,0,Z,34,-118,,,,,,,,,,43,F,6,F,0
USHIS,1904,3,17,4,20,0,Z,48.5,-122.8,,,,5.3,ML,NQT,,,,29,G,5,F,3
USHIS,1904,3,21,6,4,0,Z,45,-67.2,,,,5.1,FA,SC,,,,475,G,7,F,3
USHIS,1904,4,4,18,9,0,Z,19.25,-155,,,,,,,,,,613,H,5,F,0
USHIS,1904,4,16,9,20,0,Z,40.5,-122.4,,,,4.5,ML,CDMG,,,,36,F,5,F,3
USHIS,1904,6,4,22,57,0,Z,21,-156,,,,,,,,,,613,H,5,F,0
USHIS,1904,7,30,10,26,0,Z,38.5,-122,,,,4.5,ML,CDMG,,,,36,F,5,F,3
USHIS,1904,8,27,21,56,0,,64.66,-148.08,,,,7.3,MS,ABE,,,,1,E,6,F,3
USHIS,1905,1,6,14,30,0,Z,35.5,-118.7,,,,5,ML,CDMG,,,,39,F,5,F,3
USHIS,1905,2,14,8,46,0,,50.73,-178.55,,,,7.3,MS,ABE,,,,7,D,.,.,3
USHIS,1905,3,22,3,38,0,,51.28,174.83,,,,7,MS,ABE,,,,5,E,.,.,3
USHIS,1905,5,4,2,0,0,Z,19.25,-155,,,,,,,,,,613,G,5,F,0
USHIS,1905,7,15,10,10,0,Z,44.3,-69.8,,,,4.4,FA,SC,,,,475,G,6,F,3
USHIS,1905,7,15,20,41,0,Z,34.1,-117.3,,,,,,,,,,43,F,6,F,0
USHIS,1905,7,27,0,20,0,Z,47.24,-88.45,,,,4.5,FA,SC,,,,468,F,7,F,3
USHIS,1905,8,22,5,8,0,Z,37.2,-89.3,,,,4.8,FA,SC,,,,487,G,6,F,3
USHIS,1905,9,3,5,40,0,Z,34,-118.3,,,,,,,,,,43,F,6,F,0
USHIS,1905,9,15,6,2,0,,52.06,-171.45,,,,7.4,MS,ABE,,,,9,E,.,.,3
USHIS,1905,11,11,21,29,0,Z,42.9,-114.5,,,,,,,,,,33,H,7,F,0
USHIS,1905,12,8,,,,Z,61,-160,,,,,,,,,,2,H,5,F,0
USHIS,1905,12,10,12,36,0,,53.88,-161.66,,,,6.9,MS,ABE,,,,17,E,.,.,3
USHIS,1905,12,23,22,23,0,Z,35.3,-118.8,,,,,,,,,,39,F,6,F,0
USHIS,1906,1,3,13,42,0,Z,48.5,-117.5,,,,,,,,,,29,H,6,F,0
USHIS,1906,1,8,0,15,0,Z,39.3,-96.6,,,,4.9,FA,BAR,,,,480,G,7,F,3
USHIS,1906,1,25,21,32,30,Z,35.2,-111.7,,,,,,,,,,495,G,7,F,0
USHIS,1906,3,3,20,25,0,Z,33,-117,,,,4.5,ML,CDMG,,,,43,F,5,F,3
USHIS,1906,4,18,13,12,21,,37.75,-122.55,10,,,7.7,Mw,TW,7.8,MS,ABE,39,B,11,F,4
USHIS,1906,4,19,0,30,0,Z,32.9,-115.5,,,,6.28,Mw,HHT,6.2,MS,ELL,45,F,8,F,4
USHIS,1906,4,23,9,10,0,Z,41,-124,,,,6.4,MS,ELL,,,,35,G,7,F,3
USHIS,1906,5,2,5,30,0,Z,38.5,-123,,,,,,,,,,35,F,6,F,0
USHIS,1906,5,7,4,10,0,Z,39.2,-122.9,,,,,,,,,,36,F,6,F,0
USHIS,1906,5,7,5,0,0,Z,39.2,-122.9,,,,,,,,,,36,F,6,F,0
USHIS,1906,5,10,0,27,0,Z,43,-101.3,,,,3.7,FA,SC,,,,462,G,6,F,3
USHIS,1906,5,26,14,42,0,Z,47.1,-88.64,,,,4.2,FA,SC,,,,468,G,8,F,3
USHIS,1906,7,12,12,15,0,Z,34,-107,,,,,,,,,,496,F,7,F,0
USHIS,1906,7,12,13,5,0,Z,34,-107,,,,,,,,,,496,F,6,F,0
USHIS,1906,7,16,19,0,0,Z,34,-107,,,,,,,,,,496,F,7,F,0
USHIS,1906,8,17,0,10,42,,51.05,179.69,,,,7.8,MS,ABE,,,,6,D,.,.,3
USHIS,1906,11,15,12,15,0,Z,34,-107,,,,,,,,,,496,F,7,F,0
USHIS,1906,12,7,6,40,0,Z,35.3,-120.7,,,,,,,,,,39,F,6,F,0
USHIS,1906,12,23,17,22,0,,56.85,-153.9,,,,7.3,MS,ABE,,,,13,D,.,.,3
USHIS,1907,2,11,13,22,0,Z,37.7,-78.3,,,,4,FA,SC,,,,492,G,6,F,3
USHIS,1907,8,22,22,24,0,,57,-161,120,,,6.5,mb,GR,,,,11,E,.,F,3
USHIS,1907,9,2,16,1,0,,52.59,169.73,,,,7.4,MS,ABE,,,,16,E,.,.,3
USHIS,1907,9,20,1,54,0,Z,34.2,-117.1,,,,5.3,Mw,HHT,5.3,ML,CDMG,43,F,7,F,4
USHIS,1907,9,24,12,59,0,Z,59.5,-135.5,,,,,,,,,,19,I,5,F,0
USHIS,1907,12,29,,,,Z,66,-168,,,,,,,,,,673,H,.,.,0
USHIS,1908,1,27,2,0,0,Z,40.3,-120.3,,,,,,,,,,36,F,7,F,0
USHIS,1908,2,14,11,25,0,Z,61,-146.25,,,,,,,,,,2,F,6,F,0
USHIS,1908,4,25,11,33,0,Z,36.6,-121.8,,,,4.5,ML,CDMG,,,,39,F,5,F,3
USHIS,1908,5,15,8,31,36,,59,-141,,,,7,MS,ABE,,,,19,D,6,F,3
USHIS,1908,5,31,17,42,0,Z,40.6,-75.5,,,,,,,,,,473,G,6,F,0
USHIS,1908,8,18,10,59,0,Z,40.8,-124,,,,5,ML,CDMG,,,,35,G,7,F,3
USHIS,1908,9,21,6,31,0,Z,19,-155,,,,6.8,MS,ABE,,,,613,G,6,F,3
USHIS,1908,11,4,8,37,0,Z,36,-117,,,,6.5,MS,CFR,,,,40,G,6,F,3
USHIS,1908,12,27,,,,Z,45.2,-111.9,,,,,,,,,,456,G,6,F,0
USHIS,1909,1,11,23,44,0,Z,49,-122.7,,,,6,ML,NQT,,,,23,G,7,F,3
USHIS,1909,2,14,15,55,0,Z,38.1,-121.7,,,,4.5,ML,CDMG,,,,36,F,5,F,3
USHIS,1909,2,16,16,50,0,Z,60,-140,,,,,,,,,,19,I,6,F,0
USHIS,1909,3,3,12,0,0,Z,39.4,-120.9,,,,5,ML,CDMG,,,,36,F,5,F,3
USHIS,1909,4,10,19,36,0,,52,175,,,,7,MS,ABE,,,,6,E,.,.,3
USHIS,1909,5,6,,,,Z,59.5,-139.5,,,,,,,,,,19,H,5,F,0
USHIS,1909,5,16,4,15,0,Z,49,-104,,,,5.5,Lg,EPB,,,,438,H,6,F,3
USHIS,1909,5,18,1,19,0,Z,41,-124,,,,,,,,,,35,F,7,F,0
USHIS,1909,5,26,14,42,0,Z,41.6,-88.1,,,,5.1,FA,SC,,,,467,F,7,F,3
USHIS,1909,6,23,7,24,0,Z,39.4,-120.8,,,,5.7,ML,CDMG,,,,36,F,7,F,3
USHIS,1909,7,19,4,34,0,Z,40.2,-90,,,,4.8,FA,SC,,,,467,G,7,F,3
USHIS,1909,9,8,16,49,48,,52.5,-169,90,,,7.4,mb,GR,,,,9,E,5,F,3
USHIS,1909,9,27,9,45,0,Z,39.8,-87.2,,,,5.1,FA,SC,,,,467,F,7,F,3
USHIS,1909,10,6,2,41,0,Z,41.8,-112.7,,,,,,,,,,478,G,7,F,0
USHIS,1909,10,23,7,10,0,Z,37,-89.5,,,,4.5,FA,BAR,,,,487,G,5,F,3
USHIS,1909,10,29,6,45,0,Z,40.5,-124.2,,,,6.4,ML,CDMG,,,,35,F,8,F,3
USHIS,1909,11,22,15,21,0,Z,36.7,-121.4,,,,4.5,ML,CDMG,,,,39,G,5,F,3
USHIS,1910,1,10,13,0,0,Z,38.7,-112.1,,,,,,,,,,478,G,6,F,0
USHIS,1910,1,12,3,0,0,Z,38.7,-112.1,,,,,,,,,,478,G,6,F,0
USHIS,1910,3,11,6,52,0,Z,36.9,-121.8,,,,5.8,MS,ELL,,,,39,F,6,F,3
USHIS,1910,3,19,0,11,0,Z,40,-125,,,,6,MS,CFR,,,,34,G,5,F,3
USHIS,1910,4,11,7,57,0,Z,33.7,-117.4,,,,5,ML,CDMG,,,,43,G,5,F,3
USHIS,1910,4,19,8,30,0,Z,46,-112.5,,,,5.4,UK,MMT,,,,456,F,5,F,3
USHIS,1910,5,6,16,40,0,Z,37.33,-118.42,,,,5.6,ML,CDMG,,,,40,F,6,F,3
USHIS,1910,5,13,6,20,0,Z,33.7,-117.4,,,,5,ML,CDMG,,,,43,G,5,F,3
USHIS,1910,5,13,7,58,6,,57,-160,100,,,6.75,mb,GR,,,,11,E,.,.,3
USHIS,1910,5,15,15,47,0,Z,33.7,-117.4,,,,5.3,Mw,HHT,6,MS,CFR,43,F,7,F,4
USHIS,1910,5,22,14,28,0,Z,40.7,-111.8,,,,,,,,,,478,G,7,F,0
USHIS,1910,8,5,1,31,36,,42,-127,,,,6.8,MS,GR,,,,30,D,.,F,3
USHIS,1910,8,5,,,,Z,60,-160,,,,,,,,,,2,I,5,F,0
USHIS,1910,9,1,,,,Z,54,-168,,,,,,,,,,9,I,.,F,0
USHIS,1910,9,9,1,13,18,,50.75,179.38,,,,7,MS,ABE,,,,6,E,.,F,3
USHIS,1910,9,24,4,5,0,Z,35.8,-111.5,,,,,,,,,,495,G,7,F,0
USHIS,1910,11,7,17,20,0,Z,37.5,-117,,,,,,,,,,40,G,6,F,0
USHIS,1910,11,19,2,25,0,Z,38,-118,,,,,,,,,,40,G,.,F,0
USHIS,1910,11,21,23,23,0,Z,38,-118,,,,,,,,,,40,G,7,F,0
USHIS,1910,11,22,6,5,0,Z,38,-118,,,,,,,,,,40,G,.,F,0
USHIS,1910,12,31,12,11,0,,36.83,-121.42,,,,5,ML,CDMG,,,,39,C,6,F,3
USHIS,1911,3,11,21,29,0,,36.83,-121.42,,,,4.5,ML,CDMG,,,,39,C,6,F,3
USHIS,1911,3,31,16,57,0,Z,34,-91.8,,,,4.7,FA,SC,,,,502,F,7,F,3
USHIS,1911,6,2,22,34,0,Z,44.2,-98.2,,,,4.5,FA,BAR,,,,462,G,5,F,3
USHIS,1911,7,1,22,0,3,,37.25,-121.75,,,,6.6,MS,GR,,,,39,C,8,F,3
USHIS,1911,8,11,23,40,0,Z,33.8,-116.7,,,,4.5,ML,CDMG,,,,43,F,6,F,3
USHIS,1911,9,17,3,26,0,,51,180,,,,7.1,MS,ABE,,,,7,E,.,.,3
USHIS,1911,9,22,5,1,24,,60.5,-149,60,,,6.9,MS,GR,,,,14,E,8,F,3
USHIS,1911,11,13,16,13,12,,52,173,,,,6.9,MS,ABE,,,,5,E,.,.,3
USHIS,1912,1,2,16,21,0,Z,41.5,-88.5,,,,4.5,FA,SC,,,,467,G,6,F,3
USHIS,1912,1,4,15,46,54,,52,-179,,,,6.7,MS,ABE,,,,7,E,.,.,3
USHIS,1912,1,5,3,52,0,,37.33,-118.42,,,,5.5,ML,CDMG,,,,40,C,6,F,3
USHIS,1912,1,31,20,11,48,,61,-147.5,80,,,7,mb,ABE,,,,2,D,.,F,3
USHIS,1912,6,4,,,,Z,57,-156,,,,,,,,,,12,I,.,F,0
USHIS,1912,6,5,,,,Z,57,-156,,,,,,,,,,12,I,.,F,0
USHIS,1912,6,7,9,55,54,,59,-153,,,,6.4,MS,GR,,,,2,D,.,F,3
USHIS,1912,6,10,16,6,6,,59,-153,,,,6.9,MS,ABE,,,,2,D,.,.,3
USHIS,1912,6,12,10,30,0,Z,32.9,-80,,,,,,,,,,511,G,6,F,0
USHIS,1912,7,7,7,57,0,,63.07,-146.14,,,,7.2,MS,ABE,,,,1,E,.,F,3
USHIS,1912,8,17,,,,Z,58.5,-157,,,,,,,,,,12,H,5,F,0
USHIS,1912,8,18,21,12,0,Z,36,-111.5,,,,,,,,,,495,H,7,F,0
USHIS,1912,8,31,4,53,0,,38.92,-120.33,,,,4.5,ML,CDMG,,,,36,C,5,F,3
USHIS,1912,9,12,17,27,0,,37.33,-122.17,,,,4.5,ML,CDMG,,,,39,C,5,F,3
USHIS,1912,10,13,16,0,0,Z,20.5,-155.5,,,,,,,,,,613,G,5,F,0
USHIS,1912,11,7,7,40,24,,57.5,-155,90,,,7.3,mb,ABE,,,,12,D,.,F,3
USHIS,1912,12,5,12,27,36,,57.5,-154,90,,,6.9,mb,ABE,,,,13,D,.,.,3
USHIS,1912,12,14,,,,Z,34,-119,,,,,,,,,,43,G,6,F,0
USHIS,1913,1,1,18,28,0,Z,34.7,-81.7,,,,4.8,FA,SC,,,,511,G,7,F,3
USHIS,1913,3,28,21,50,0,Z,36.2,-83.7,,,,4.1,FA,SC,,,,506,G,7,F,3
USHIS,1913,3,31,3,41,6,,51,-179,60,,,6.9,MS,GR,,,,7,D,.,.,3
USHIS,1913,4,29,23,30,0,,50,171,,,,,,,,,,16,E,.,.,0
USHIS,1913,4,30,11,35,0,,50,-174,,,,,,,,,,7,E,.,.,0
USHIS,1913,6,22,13,49,52,,48,-178,,,,7.2,UK,DDA,,,,16,E,.,.,3
USHIS,1913,9,8,22,8,0,Z,19,-155.5,,,,,,,,,,613,G,5,F,0
USHIS,1913,10,14,23,0,0,Z,45.2,-116.7,,,,,,,,,,33,H,6,F,0
USHIS,1913,10,25,11,28,0,Z,19,-155.5,,,,,,,,,,613,G,5,F,0
USHIS,1913,11,11,21,55,0,Z,38.1,-107.7,,,,,,,,,,479,F,6,F,0
USHIS,1914,1,30,3,42,32,,50,-170,,,,,,,,,,16,E,.,.,0
USHIS,1914,2,10,18,31,0,,44.98,-76.92,,,,5.2,FA,SC,,,,470,C,7,F,3
USHIS,1914,2,18,18,17,0,Z,39.5,-119.8,,,,6,FA,SJG,,,,37,G,6,F,3
USHIS,1914,3,5,20,5,0,Z,33.5,-83.5,,,,4.5,FA,SC,,,,509,G,5,F,3
USHIS,1914,3,30,6,34,0,Z,21,-157,,,,,,,,,,613,I,.,F,0
USHIS,1914,4,24,8,35,0,Z,39.5,-119.8,,,,6.4,FA,SJG,,,,37,F,7,F,3
USHIS,1914,5,13,17,15,0,Z,41.2,-112,,,,,,,,,,478,G,7,F,0
USHIS,1914,7,17,7,6,25,,47.5,-174,,,,,,,,,,16,E,.,.,0
USHIS,1914,8,22,5,28,18,,44,-129,,,,6.75,MS,GR,,,,30,D,.,.,3
USHIS,1914,11,9,2,31,0,,37.17,-122,,,,4.7,ML,CDMG,,,,39,C,7,F,3
USHIS,1914,12,28,10,42,0,,37.17,-122.17,,,,4.5,ML,CDMG,,,,39,C,5,F,3
USHIS,1915,1,12,4,31,0,Z,34.6,-120.2,,,,5.2,ML,CDMG,,,,43,F,8,F,3
USHIS,1915,2,22,,,,Z,40.58,-121.83,,,,,,,,,,36,F,7,F,0
USHIS,1915,4,3,20,29,36,,48.5,-171.5,,,,,,,,,,16,E,.,.,0
USHIS,1915,4,5,23,11,0,,38.58,-119.5,,,,5,ML,CDMG,,,,40,C,5,F,3
USHIS,1915,5,6,12,9,0,Z,39.5,-126.5,,,,6.75,MS,GR,,,,34,G,5,F,3
USHIS,1915,5,29,6,46,0,,36.08,-118.83,,,,5,ML,CDMG,,,,39,C,5,F,3
USHIS,1915,6,23,3,59,0,Z,32.8,-115.5,,,,5.5,Mw,HHT,6.25,MS,CFR,45,F,8,F,4
USHIS,1915,6,23,4,56,0,Z,32.8,-115.5,,,,5.5,Mw,HHT,6.25,MS,CFR,45,F,8,F,4
USHIS,1915,7,15,22,0,0,Z,40.4,-111.6,,,,,,,,,,478,G,6,F,0
USHIS,1915,8,16,0,56,22,,48.5,-179,,,,,,,,,,16,E,.,.,0
USHIS,1915,8,18,14,4,0,Z,48.5,-121.4,,,,5.6,ML,NQT,,,,29,G,5,F,3
USHIS,1915,10,3,1,49,0,Z,40.5,-117.5,,,,,,,,,,37,F,5,F,0
USHIS,1915,10,3,6,52,48,,40.5,-117.5,,,,7.15,Mw,WAL,7.7,MS,ABE,37,C,10,F,4
USHIS,1915,10,8,5,25,42,,37.83,-122.25,,,,4.5,ML,CDMG,,,,39,B,6,F,3
USHIS,1915,11,21,0,13,42,,32,-115,,,,6.95,Mw,HHT,7.1,MS,GR,45,C,9,F,4
USHIS,1915,12,7,18,40,0,Z,36,-90,,,,4.5,FA,BAR,,,,486,G,5,F,3
USHIS,1915,12,31,12,20,0,,41,-126,,,,6.5,MS,CFR,,,,34,C,3,F,3
USHIS,1916,2,3,4,24,0,Z,43,-74,,,,4.1,FA,SC,,,,472,H,6,F,3
USHIS,1916,2,3,5,3,4,,41,-117.8,,,,5.9,FA,SJG,,,,37,E,5,F,3
USHIS,1916,2,6,21,51,19,,48.5,178.5,,,,7.7,UK,DDA,,,,16,E,.,.,3
USHIS,1916,2,15,11,35,52,,61.5,-145,,,,,,,,,,2,E,.,.,0
USHIS,1916,2,20,17,47,35,,51,-169,,,,,,,,,,9,E,.,.,0
USHIS,1916,2,21,23,39,0,Z,35.5,-82.5,,,,5.2,FA,SC,,,,512,G,7,F,3
USHIS,1916,3,30,5,47,0,Z,31.4,-110.9,,,,,,,,,,516,G,6,F,0
USHIS,1916,4,18,4,1,48,,53.25,-170,170,,,7.4,mb,ABE,,,,9,D,.,.,3
USHIS,1916,5,13,2,26,0,Z,44.2,-116.5,,,,5.3,UK,PAS,,,,33,G,7,F,3
USHIS,1916,7,5,4,40,0,,40.58,-124.25,,,,,,,,,,35,C,6,F,0
USHIS,1916,7,16,11,50,0,Z,34.7,-117,,,,4.5,ML,CDMG,,,,43,F,5,F,3
USHIS,1916,8,3,13,49,19,,41.5,-116.5,,,,5.6,ML,SJG,,,,37,E,4,F,3
USHIS,1916,8,3,14,22,38,,41.5,-116.5,,,,5.8,ML,SJG,,,,37,E,.,F,3
USHIS,1916,8,4,4,12,52,,41.5,-117,,,,5,ML,SJG,,,,37,E,.,F,3
USHIS,1916,8,6,19,38,0,,36.67,-121.25,,,,5.3,ML,CDMG,,,,39,C,7,F,3
USHIS,1916,8,8,16,52,41,,37,-122,,,,5,UK,JON,,,,39,D,5,F,3
USHIS,1916,9,30,2,11,0,Z,33.5,-116.5,,,,5,ML,CDMG,,,,43,F,5,F,3
USHIS,1916,10,11,5,49,9,,41.5,-116.5,,,,5,ML,SJG,,,,37,E,.,F,3
USHIS,1916,10,18,22,4,0,Z,33.5,-86.5,,,,5.1,FA,SC,,,,507,G,7,F,3
USHIS,1916,10,23,2,44,0,,34.9,-118.9,,,,5.96,Mw,HHT,6,MS,CFR,43,C,7,F,4
USHIS,1916,10,23,2,54,0,Z,34.7,-119,,,,5.5,ML,CDMG,,,,43,F,5,F,3
USHIS,1916,11,10,9,11,0,Z,35.5,-116,,,,6.1,MS,GR,,,,39,G,5,F,3
USHIS,1916,12,1,22,53,0,,35.17,-120.75,,,,,,,,,,39,C,7,F,0
USHIS,1916,12,14,16,52,16,,49,174,,,,,,,,,,16,E,.,.,0
USHIS,1916,12,19,5,42,0,Z,36.6,-89.2,,,,3.8,FA,BAR,,,,486,G,6,F,3
USHIS,1917,3,3,16,0,0,,40.83,-124.17,,,,4.6,UK,JON,,,,35,C,5,F,3
USHIS,1917,3,28,11,16,0,,41.6,-117.8,,,,4.7,UK,PAS,,,,37,E,4,F,3
USHIS,1917,3,28,19,56,0,Z,35.4,-101.3,,,,3.8,FA,SC,,,,497,F,6,F,3
USHIS,1917,4,9,20,52,0,Z,38.1,-90.2,,,,5.1,FA,SC,,,,485,F,7,F,3
USHIS,1917,4,11,18,59,55,Z,40,-118,,,,5.1,ML,SJG,,,,37,F,3,F,3
USHIS,1917,4,13,3,59,0,Z,34.3,-119.5,,,,4.5,ML,CDMG,,,,43,F,5,F,3
USHIS,1917,5,28,6,6,0,Z,32.8,-115.3,,,,5.5,ML,CDMG,,,,45,F,6,F,3
USHIS,1917,5,31,8,47,0,,54.79,-159.12,,,,7.9,MS,ABE,,,,17,C,5,F,3
USHIS,1917,6,4,1,29,18,,53.5,-159,,,,,,,,,,17,E,.,.,0
USHIS,1917,6,7,2,47,43,,54.5,-160,,,,,,,,,,12,E,.,.,0
USHIS,1917,6,10,4,32,24,,44,-129,,,,6.5,MS,GR,,,,30,D,.,.,3
USHIS,1917,7,6,11,1,0,,36.58,-118.08,,,,,,,,,,39,C,6,F,0
USHIS,1917,7,9,22,22,0,,35.25,-120.5,,,,,,,,,,39,C,6,F,0
USHIS,1917,7,25,3,19,0,,53.5,-159,,,,,,,,,,17,E,.,.,0
USHIS,1917,7,25,22,32,43,,53.5,-159,,,,,,,,,,17,E,.,.,0
USHIS,1917,7,26,8,33,0,Z,35,-120.5,,,,4.8,UK,JON,,,,39,G,5,F,3
USHIS,1917,9,3,21,30,0,Z,46.3,-94.5,,,,4.3,FA,SC,,,,464,G,6,F,3
USHIS,1917,10,26,9,18,51,Z,37.4,-121.8,,,,4.8,UK,JON,,,,39,F,.,F,3
USHIS,1917,12,12,10,50,0,Z,43,-111.3,,,,5.3,UK,JON,,,,457,H,5,F,3
USHIS,1917,12,21,17,54,16,,53.5,-152,,,,,,,,,,17,E,.,.,0
USHIS,1917,12,28,21,14,30,,55.5,-152,,,,,,,,,,17,E,.,.,0
USHIS,1918,3,12,10,30,0,,39.58,-120.83,,,,,,,,,,36,C,7,F,0
USHIS,1918,4,10,1,8,48,Z,38.7,-78.4,,,,4.6,FA,SC,,,,492,G,6,F,3
USHIS,1918,4,15,8,27,40,,59.2,-151,,,,,,,,,,14,E,.,.,0
USHIS,1918,4,21,22,32,25,,33.75,-117,,,,6.75,Mw,HK,6.8,MS,GR,43,C,9,F,4
USHIS,1918,4,22,21,15,0,Z,33.8,-117.6,,,,,,,,,,43,F,6,F,0
USHIS,1918,5,1,4,32,0,Z,32.7,-115.5,,,,5,ML,CDMG,,,,45,F,6,F,3
USHIS,1918,5,28,11,30,0,Z,35.5,-106,,,,,,,,,,496,F,7,F,0
USHIS,1918,6,6,22,32,0,Z,33.8,-117,,,,5,ML,CDMG,,,,43,F,6,F,3
USHIS,1918,6,14,21,43,0,Z,19,-155.5,,,,,,,,,,613,H,5,F,0
USHIS,1918,7,15,0,23,0,Z,41,-125,,,,6.5,MS,GR,,,,34,G,6,F,3
USHIS,1918,8,21,4,11,54,Z,44.2,-70.5,,,,4.2,FA,SC,,,,475,G,7,F,3
USHIS,1918,9,11,5,30,0,Z,35.5,-98,,,,3.3,FA,SC,,,,499,G,6,F,3
USHIS,1918,9,30,13,34,20,,51,-179.5,,,,,,,,,,7,E,.,.,0
USHIS,1918,10,16,2,15,0,Z,36,-89.2,,,,4.5,FA,SG,,,,486,H,5,F,3
USHIS,1918,11,2,10,1,10,,19.4,-155.3,,,,6.2,FA,WY,,,,613,D,7,F,3
USHIS,1918,11,19,20,18,0,Z,34,-118.5,,,,,,,,,,43,G,6,F,0
USHIS,1918,12,9,18,3,45,,52,-178,,,,,,,,,,7,E,.,.,0
USHIS,1919,1,4,23,0,0,Z,40.58,-121.82,,,,,,,,,,36,F,6,F,0
USHIS,1919,1,29,3,22,0,Z,19,-155.5,,,,,,,,,,613,G,5,F,0
USHIS,1919,2,16,15,57,0,Z,35,-119,,,,5,ML,CDMG,,,,39,G,7,F,3
USHIS,1919,2,25,22,38,0,,38.33,-122.5,,,,4.6,UK,JON,,,,36,D,5,F,3
USHIS,1919,5,22,11,52,36,,52,-178,,,,,,,,,,7,E,.,.,0
USHIS,1919,9,6,1,45,45,Z,38.8,-78.2,,,,,,,,,,492,G,6,F,0
USHIS,1919,9,15,3,50,0,Z,19,-155.5,,,,6.1,FA,WY,,,,613,G,7,F,3
USHIS,1919,9,15,14,7,0,,40.83,-124.17,,,,,,,,,,35,C,7,F,0
USHIS,1919,11,25,11,3,0,,37.08,-121.83,,,,4.5,ML,CDMG,,,,39,C,5,F,3
USHIS,1919,12,15,1,10,0,Z,57.5,-137,,,,,,,,,,20,I,6,F,0
USHIS,1919,12,19,13,58,13,Z,38.3,-119.5,,,,5.2,ML,SJG,,,,40,F,.,.,3
USHIS,1920,1,1,2,35,0,Z,33.2,-116.7,,,,5,ML,CDMG,,,,43,F,6,F,3
USHIS,1920,1,24,7,9,16,Z,48.8,-123,,,,5.5,ML,NQT,,,,25,G,6,F,3
USHIS,1920,6,22,2,47,0,Z,34,-118.5,,,,4.9,ML,PAS,,,,43,F,8,F,3
USHIS,1920,7,16,18,8,0,Z,34.1,-118.3,,,,,,,,,,43,F,6,F,0
