source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,non-tectonic flag
SRA,1930,1,2,16,30,0,Z,35.7,-89.5, , , , , , , , , ,506,G,2,null,null
SRA,1930,1,4,0,0,0,Z,43.1,-75.3, , , , , , , , , ,472,G,2,null,null
SRA,1930,1,17,0,0,0,Z,42.8,-78.3, , , , , , , , , ,472,G,2,null,null
SRA,1930,1,24,3,45,0,Z,46.4,-84.3, , , , , , , , , ,468,G,3,null,null
SRA,1930,1,26,21,0,0,Z,36.1,-91.1, , , , , , , , , ,484,G,4,null,null
SRA,1930,2,14,6,15,0,Z,43.4,-71.7, , , , , , , , , ,474,G,4,null,null
SRA,1930,2,18,17,0,0,Z,35.5,-90.4, , , , , , , , , ,502,G,3,null,null
SRA,1930,2,25,12,45,0,Z,37,-89.2, , , , , , , , , ,487,G,3,null,null
SRA,1930,3,11,23,30,0,Z,44,-70, , , , , , , , , ,475,G,2,null,null
SRA,1930,3,16,12,54,0,Z,46.6,-112, , , , , , , , , ,456,F,6,null,null
SRA,1930,3,16,13,13,0,Z,46.4,-111.2, , , , , , , , , ,456,F,0,F,null
SRA,1930,3,16,13,23,0,Z,46.4,-111.2, , , , , , , , , ,456,F,0,F,null
SRA,1930,3,19,0,15,0,Z,43.3,-71.6, , , , , , , , , ,474,G,4,null,null
SRA,1930,3,23,18,56,0,Z,35.1,-106.6, , , , , , , , , ,496,F,4,null,null
SRA,1930,3,26,8,56,0,Z,35.1,-90, , , , , , ,3.5,FA,BAR,502,G,4,null,null
SRA,1930,3,27,19,30,0, ,42.1,-72.7, , , , , , , , , ,476,D,3,null,null
SRA,1930,4,2,9,39,0,Z,36.2,-89.7, , , , , , , , , ,486,F,4,null,null
SRA,1930,5,28,17,31,0,Z,39.7,-91.4, , , , , , , , , ,483,F,3,null,null
SRA,1930,6,12,9,15,0,Z,42.6,-111, , , , , , , , , ,457,G,6,null,null
SRA,1930,6,12,9,25,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,12,9,40,0,Z,42.6,-111, , , , , , , , , ,457,G,4,null,null
SRA,1930,6,12,10,35,0,Z,42.6,-111, , , , , , , , , ,457,G,4,null,null
SRA,1930,6,12,12,30,0,Z,42.6,-111, , , , , , , , , ,457,G,4,null,null
SRA,1930,6,12,17,45,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,12,20,0,0,Z,42.6,-111, , , , , , , , , ,457,G,4,null,null
SRA,1930,6,13,12,30,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,13,18,17,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,14,7,0,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,16,8,30,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,16,8,45,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,16,8,50,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,16,11,0,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,16,12,0,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,6,26,21,45,0,Z,40.5,-84, , , , , , , , , ,471,G,4,null,null
SRA,1930,6,27,7,23,0,Z,40.5,-84, , , , , , , , , ,471,G,4,null,null
SRA,1930,7,10,1,0,0,Z,47.5,-115, , , , , , , , , ,456,G,5,null,null
SRA,1930,7,11,0,15,0,Z,40.6,-83.1, , , , , , , , , ,471,G,4,null,null
SRA,1930,7,13,1,2,0,Z,46,-112, , , , , , , , , ,456,G,4,null,null
SRA,1930,7,16,0,0,0,Z,46,-111.4, , , , , , , , , ,456,G,3,null,null
SRA,1930,7,16,19,0,0,Z,34.2,-112.5, , , , , , , , , ,42,G,0,F,null
SRA,1930,7,16,21,40,0,Z,34.2,-112.5, , , , , , , , , ,42,G,0,F,null
SRA,1930,7,17,12,15,0,Z,45.6,-110.6, , , , , , , , , ,456,G,2,null,null
SRA,1930,7,19,18,53,0,Z,25.8,-81.4, , , , , , , , , ,514,H,5,null,N
SRA,1930,7,28,9,35,0,Z,41.5,-109.3, , , , , , , , , ,460,G,4,null,null
SRA,1930,7,31,7,31,0,Z,45.6,-110.6, , , , , , , , , ,456,G,2,null,null
SRA,1930,8,1,2,0,0, ,41.5,-70.8, , , , , , , , , ,476,D,3,null,null
SRA,1930,8,8,18,31,0,Z,39.7,-91.4, , , , , , , , , ,483,F,4,null,null
SRA,1930,8,13,19,59,52,Z,36.6,-89.5, , , , , , , , , ,486,F,2,null,null
SRA,1930,8,25,2,40,0,Z,44.5,-110.5, , , , , , , , , ,459,G,5,null,null
SRA,1930,8,25,14,45,0,Z,44.3,-110.6, , , , , , , , , ,459,G,2,null,null
SRA,1930,8,26,11,0,0,Z,44.4,-110.8, , , , , , , , , ,459,G,4,null,null
SRA,1930,8,26,14,40,0,Z,44.3,-110.6, , , , , , , , , ,459,G,2,null,null
SRA,1930,8,28,0,0,0,Z,44.4,-110.8, , , , , , , , , ,459,G,4,null,null
SRA,1930,8,29,6,26,11,Z,37,-89.1, , , , , , ,3.9,FA,BAR,487,F,4,null,null
SRA,1930,8,30,9,28,0,Z,35.9,-84.4, , , , , , , , , ,506,G,5,null,null
SRA,1930,9,1,6,45,0,Z,44.9,-110.7, , , , , , , , , ,459,G,3,null,null
SRA,1930,9,1,20,26,37,Z,36.6,-89.4, , , , , , ,3.9,FA,BAR,486,F,5,null,null
SRA,1930,9,3,1,30,0,Z,32.9,-80, , , , , , , , , ,511,G,3,null,null
SRA,1930,9,3,12,0,0,Z,37,-88.9, , , , , , , , , ,488,G,3,null,null
SRA,1930,9,4,5,30,0,Z,37,-88.9, , , , , , , , , ,488,G,3,null,null
SRA,1930,9,15,7,40,0,Z,37.5,-77.5, , , , , , , , , ,492,G,3,null,null
SRA,1930,9,16,3,10,0,Z,44.8,-110.7, , , , , , , , , ,459,G,3,null,null
SRA,1930,9,19,0,0,0,Z,42.6,-111, , , , , , , , , ,457,G,2,null,null
SRA,1930,9,21,0,0,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,9,25,11,0,0,Z,44.4,-110.8, , , , , , , , , ,459,G,4,null,null
SRA,1930,9,29,22,50,0,Z,40.3,-84.2, , , , , , , , , ,471,G,3,null,null
SRA,1930,9,30,20,40,0, ,40.3,-84.3, , , , , , , , , ,471,C,7,null,null
SRA,1930,10,1,0,0,0,Z,40.4,-84.2, , , , , , , , , ,471,G,3,null,null
SRA,1930,10,4,3,25,0,Z,34.5,-105.4, , , , , , , , , ,496,F,4,null,null
SRA,1930,10,16,21,50,0,Z,36,-84, , , , , , , , , ,506,G,5,null,null
SRA,1930,10,17,2,15,0,Z,36,-84, , , , , , , , , ,506,G,3,null,null
SRA,1930,10,19,12,17,0,Z,30,-91, , , , , , ,4.2,FA,BAR,504,G,6,null,null
SRA,1930,11,1,6,34,0,Z,39.1,-76.5, , , , , , , , , ,493,G,4,null,null
SRA,1930,11,1,7,2,0,Z,39.1,-76.5, , , , , , , , , ,493,G,3,null,null
SRA,1930,11,2,2,35,0,Z,44.8,-74.3, , , , , , , , , ,472,G,3,null,null
SRA,1930,11,13,6,0,0,Z,45,-69.2, , , , , , , , , ,475,G,2,null,null
SRA,1930,11,16,0,0,0,Z,42.6,-111, , , , , , , , , ,457,G,3,null,null
SRA,1930,11,16,3,15,0, ,41.9,-115.4, , , , , , , , , ,37,D,3,null,null
SRA,1930,11,16,12,30,0,Z,34.3,-92.7, , , , , , ,3.3,FA,BAR,502,G,5,null,null
SRA,1930,11,20,0,0,0,Z,42.6,-83.4, , , , , , , , , ,468,G,3,null,null
SRA,1930,12,1,14,10,0,Z,33.4,-87, , , , , , , , , ,507,G,0,null,N
SRA,1930,12,3,21,36,0,Z,35.1,-106.6, , , , , , , , , ,496,F,5,null,null
SRA,1930,12,4,22,30,0,Z,35.1,-106.6, , , , , , , , , ,496,F,3,null,null
SRA,1930,12,9,6,50,0, ,41.8,-115.3, , , , , , , , , ,37,D,3,null,null
SRA,1930,12,10,0,2,0,Z,34.3,-82.4, , , , , , , , , ,511,G,4,null,null
SRA,1930,12,10,8,0,0,Z,34.3,-82.4, , , , , , , , , ,511,G,2,null,null
SRA,1930,12,22,16,15,0,Z,44.4,-110.8, , , , , , , , , ,459,G,4,null,null
SRA,1930,12,23,14,44,0,Z,38.5,-90.7, , , , , , ,3.6,FA,BAR,485,G,4,null,null
SRA,1930,12,25,0,0,0,Z,44.5,-69.6, , , , , , , , , ,475,G,2,null,null
SRA,1930,12,26,3,0,0,Z,34.5,-80.3, , , , , , , , , ,511,G,4,null,null
SRA,1931,1,6,2,51,0,Z,39,-87, , , , , , ,3.5,FA,BAR,467,H,5,null,null
SRA,1931,1,6,21,0,0,Z,44.9,-116.2, , , , , , , , , ,33,G,4,null,null
SRA,1931,1,17,18,45,0,Z,43.7,-98.7, , , , , , , , , ,462,G,4,null,null
SRA,1931,1,28,4,28,0,Z,35.1,-106.6, , , , , , , , , ,496,F,3,null,null
SRA,1931,2,3,23,45,0,Z,35.1,-106.6, , , , , , , , , ,496,F,4,null,null
SRA,1931,2,5,4,48,0,Z,35.1,-106.6, , , , , , , , , ,496,F,6,null,null
SRA,1931,2,12,20,40,0,Z,35.6,-105.2, , , , , , , , , ,496,F,2,null,null
SRA,1931,3,9,4,29,0,Z,38.7,-112.1, , , , , , , , , ,478,G,2,null,null
SRA,1931,3,11,13,20,0,Z,42.3,-111.3, , , , , , , , , ,457,G,3,null,null
SRA,1931,3,21,15,48,0,Z,40.4,-84.2, , , , , , , , , ,471,G,3,null,null
SRA,1931,4,1,0,15,0,Z,40.4,-84.1, , , , , , , , , ,471,G,3,null,null
SRA,1931,4,1,23,20,9,Z,36.9,-88.3, , , , , , ,3.8,FA,BAR,506,H,3,null,null
SRA,1931,4,6,15,37,3,Z,36.9,-89, , , , , , ,3.5,FA,BAR,486,H,4,null,null
SRA,1931,4,7,9,25,0,Z,34,-107, , , , , , , , , ,496,F,2,null,null
SRA,1931,4,10,8,30,0,Z,37.7,-113.1, , , , , , , , , ,478,G,3,null,null
SRA,1931,4,17,12,38,0,Z,34.5,-110, , , , , , , , , ,495,G,5,null,null
SRA,1931,4,20,19,54,30, ,43.471,-73.785,5, , , , , ,4.7,Lg,ST,472,B,7,null,null
SRA,1931,4,22,0,0,0,Z,42.9,-78.9, , , , , , , , , ,472,G,4,null,null
SRA,1931,5,4,10,17,0, ,42.4,-72.5, , , , , , , , , ,476,D,3,null,null
SRA,1931,5,4,18,43,0,Z,44.8,-74.3, , , , , , , , , ,472,G,3,null,null
SRA,1931,5,5,12,18,0,Z,33.7,-86.6, , , , , , , , , ,507,G,6,null,null
SRA,1931,5,6,12,18,0,Z,34.3,-82.4, , , , , , , , , ,511,G,4,null,null
SRA,1931,6,3,4,25,0,Z,38,-113.4, , , , , , , , , ,478,G,0,F,null
SRA,1931,6,7,0,0,0,Z,43.2,-77.6, , , , , , , , , ,472,G,2,null,null
SRA,1931,6,7,2,30,0,Z,43.2,-77.6, , , , , , , , , ,472,G,2,null,null
SRA,1931,6,8,13,26,0,Z,46.6,-112, , , , , , , , , ,456,G,3,null,null
SRA,1931,6,8,14,50,0,Z,46.6,-112, , , , , , , , , ,456,G,3,null,null
SRA,1931,6,10,8,30,0,Z,41.3,-84, , , , , , ,3.7,FA,BAR,471,G,5,null,N
SRA,1931,6,16,9,13,0,Z,46.4,-111.2, , , , , , , , , ,456,F,3,null,null
SRA,1931,6,16,9,15,0,Z,46.4,-111.2, , , , , , , , , ,456,F,4,null,null
SRA,1931,7,1,2,45,0,Z,41.6,-73.4, , , , , , , , , ,472,G,4,null,null
SRA,1931,7,18,14,52,0,Z,36.6,-89.5, , , , , , ,3.8,FA,BAR,486,F,4,null,null
SRA,1931,7,28,8,39,0,Z,35,-112, , , , , , , , , ,42,G,5,null,null
SRA,1931,8,9,6,18,37,Z,39.1,-94.7, , , , , , , , , ,482,F,6,null,null
SRA,1931,8,9,7,7,0,Z,39.1,-94.7, , , , , , , , , ,482,F,4,null,null
SRA,1931,8,9,7,15,0,Z,39.1,-94.7, , , , , , , , , ,482,F,4,null,null
SRA,1931,8,16,8,0,0,Z,30.7,-104.6, , , , , , , , , ,518,G,5,null,null
SRA,1931,8,16,11,16,55,Z,30.7,-104.6, , , , , , , , , ,518,F,3,null,null
SRA,1931,8,16,11,40,22, ,30.69,-104.57, , , , , , ,6.4,MS,GR,518,C,8,null,null
SRA,1931,8,16,12,17,0,Z,30.7,-104.6, , , , , , , , , ,518,F,3,null,null
SRA,1931,8,16,12,45,0,Z,30.7,-104.6, , , , , , , , , ,518,F,4,null,null
SRA,1931,8,16,13,35,0,Z,30.7,-104.6, , , , , , , , , ,518,F,4,null,null
SRA,1931,8,16,19,33,0,Z,30.7,-104.6, , , , , , , , , ,518,F,5,null,null
SRA,1931,8,18,8,42,0,Z,30.7,-104.6, , , , , , , , , ,518,F,3,null,null
SRA,1931,8,18,19,36,0,Z,30.7,-104.6, , , , , , , , , ,518,F,5,null,null
SRA,1931,8,18,22,0,0,Z,30.7,-104.6, , , , , , , , , ,518,F,3,null,null
SRA,1931,8,25,2,40,0,Z,44.2,-110.8, , , , , , , , , ,459,G,4,null,null
SRA,1931,8,25,14,45,0,Z,44.3,-110.6, , , , , , , , , ,459,G,4,null,null
SRA,1931,8,26,0,0,0,Z,30.7,-104.6, , , , , , , , , ,518,F,3,null,null
SRA,1931,8,26,11,0,0,Z,44.3,-110.6, , , , , , , , , ,459,G,4,null,null
SRA,1931,8,27,0,0,0,Z,44.3,-110.6, , , , , , , , , ,459,G,3,null,null
SRA,1931,9,20,23,5,3, ,40.429,-84.27,5, , , , , ,4.5,FA,DG,471,B,7,null,null
SRA,1931,9,21,5,15,0,Z,41.3,-105.6, , , , , , , , , ,460,G,4,null,null
SRA,1931,10,2,0,0,0,Z,31.8,-106.5, , , , , , , , , ,518,F,3,null,null
SRA,1931,10,6,3,15,0,Z,37.7,-78.3, , , , , , , , , ,492,G,3,null,null
SRA,1931,10,6,21,24,0,Z,46.6,-112, , , , , , , , , ,456,G,3,null,null
SRA,1931,10,8,14,30,0,Z,40.4,-84.2, , , , , , , , , ,471,G,3,null,null
SRA,1931,10,18,21,12,0,Z,43.1,-89.4, , , , , , , , , ,466,G,3,null,null
SRA,1931,11,3,15,30,0,Z,44.6,-75.2, , , , , , , , , ,472,G,2,null,null
SRA,1931,11,3,15,50,0,Z,30.7,-104.6, , , , , , , , , ,518,F,3,null,null
SRA,1931,11,3,21,25,0,Z,46.6,-112, , , , , , , , , ,456,F,2,null,null
SRA,1931,11,27,9,23,0,Z,36.2,-86.8, , , , , , , , , ,506,G,3,null,null
SRA,1931,12,10,8,11,36,Z,35.9,-89.8, , , , , , ,3.8,FA,BAR,506,G,4,null,null
SRA,1931,12,17,3,36,0, ,33.8,-90.1, , , , , , ,4.7,FA,BAR,505,C,6,null,null
SRA,1931,12,17,21,8,19,Z,38.6,-90.2, , , , , , , , , ,485,G,2,null,null
SRA,1931,12,31,0,0,0,Z,38.5,-87.2, , , , , , , , , ,489,H,2,null,N
SRA,1932,1,5,4,5,0,Z,37.6,-78.4, , , , , , , , , ,492,G,4,null,null
SRA,1932,1,6,12,35,0,Z,32.9,-80, , , , , , , , , ,511,G,2,null,null
SRA,1932,1,10,6,40,0,Z,45.9,-106.6, , , , , , , , , ,456,G,4,null,null
SRA,1932,1,10,6,46,0,Z,45.9,-106.6, , , , , , , , , ,456,G,4,null,null
SRA,1932,1,13,12,40,0,Z,32.9,-80, , , , , , , , , ,511,G,2,null,null
SRA,1932,1,21,0,0,0,Z,41.1,-81.5, , , , , , , , , ,471,G,5,null,null
SRA,1932,1,26,7,0,0,Z,43.5,-110.7, , , , , , , , , ,460,F,3,null,null
SRA,1932,1,26,10,13,0,Z,43.5,-110.7, , , , , , , , , ,460,F,6,null,null
SRA,1932,1,27,0,0,0,Z,43.5,-110.7, , , , , , , , , ,460,F,3,null,null
SRA,1932,1,27,4,0,0,Z,43.5,-110.7, , , , , , , , , ,460,F,3,null,null
SRA,1932,1,27,8,0,0,Z,43.5,-110.7, , , , , , , , , ,460,F,3,null,null
SRA,1932,1,28,1,0,0,Z,43.5,-110.7, , , , , , , , , ,460,F,4,null,null
SRA,1932,1,28,8,0,0,Z,43.5,-110.7, , , , , , , , , ,460,F,4,null,null
SRA,1932,1,28,23,0,0,Z,43.5,-110.7, , , , , , , , , ,460,F,4,null,null
SRA,1932,1,29,0,15,0,Z,39,-99.6, , , , , , , , , ,480,G,5,null,null
SRA,1932,1,29,1,0,0,Z,43.5,-110.7, , , , , , , , , ,460,F,4,null,null
SRA,1932,2,8,6,30,0,Z,34.9,-112.2, , , , , , , , , ,42,G,2,null,null
SRA,1932,3,21,19,35,0,Z,45.3,-112.6, , , , , , , , , ,456,G,3,null,null
SRA,1932,4,9,10,17,0,Z,31.7,-96.4, , , , , , ,3.9,FA,CAR,500,F,6,null,null
SRA,1932,5,22,6,0,0,Z,38.8,-112, , , , , , , , , ,478,G,2,null,null
SRA,1932,6,6,11,0,0,Z,42.8,-114.9, , , , , , , , , ,33,G,2,null,null
SRA,1932,6,8,21,30,0,Z,42.6,-111, , , , , , , , , ,457,G,2,null,null
SRA,1932,6,18,20,50,0,Z,37.8,-112.8, , , , , , , , , ,478,G,2,null,null
SRA,1932,7,20,23,30,0, ,42.2,-73.2, , , , , , , , , ,472,D,2,null,null
SRA,1932,10,4,5,19,0,Z,46.6,-112, , , , , , , , , ,456,G,3,null,null
SRA,1932,10,11,23,5,0,Z,46.6,-112, , , , , , , , , ,456,G,3,null,null
SRA,1932,10,15,3,10,0,Z,43.6,-71.5, , , , , , , , , ,474,G,3,null,null
SRA,1932,10,16,19,12,0,Z,42.9,-72.3, , , , , , , , , ,476,G,2,null,null
SRA,1932,10,31,18,40,0,Z,47.7,-114.6, , , , , , , , , ,456,G,2,null,null
SRA,1932,11,4,5,0,0,Z,43.2,-71.5, , , , , , , , , ,474,G,2,null,null
SRA,1932,11,11,10,0,0,Z,40.5,-111.5, , , , , , , , , ,478,G,4,null,null
SRA,1932,11,22,7,56,42,Z,36,-90.2, , , , , , ,3.6,FA,BAR,486,G,3,null,null
SRA,1932,12,7,3,15,0,Z,44.3,-74.1, , , , , , , , , ,472,G,4,null,null
SRA,1932,12,7,4,5,0,Z,44.3,-74.1, , , , , , , , , ,472,G,4,null,null
SRA,1932,12,7,16,45,0,Z,44.4,-74.1, , , , , , , , , ,472,G,3,null,null
SRA,1932,12,15,3,15,0,Z,47.7,-114.6, , , , , , , , , ,456,G,2,null,null
SRA,1932,12,21,8,0,0,Z,42.6,-114.5, , , , , , , , , ,33,G,2,null,null
SRA,1932,12,25,0,0,0,Z,37.2,-77.4, , , , , , , , , ,492,G,2,null,N
SRA,1932,12,29,4,28,0,Z,44,-73.9, , , , , , , , , ,472,G,5,null,N
SRA,1932,12,29,5,17,0,Z,32.7,-114.6, , , , , , , , , ,46,H,4,null,null
SRA,1933,1,17,5,30,0, ,41.7,-71, , , , , , , , , ,476,D,3,null,null
SRA,1933,1,20,13,5,0,Z,37.8,-112.8, , , , , , , , , ,478,G,6,null,null
SRA,1933,1,20,13,7,0,Z,37.8,-112.8, , , , , , , , , ,478,G,0,F,null
SRA,1933,1,25,2,0,0,Z,40.2,-74.7, , , , , , , , , ,494,H,5,null,null
SRA,1933,1,27,1,0,0,Z,37.2,-77.4, , , , , , , , , ,492,G,4,null,N
SRA,1933,1,29,11,0,0,Z,46.4,-85.5, , , , , , , , , ,468,G,2,null,null
SRA,1933,2,11,1,15,0,Z,47.9,-114.2, , , , , , , , , ,456,G,4,null,null
SRA,1933,2,20,17,0,0,Z,39.8,-99.8, , , , , , ,4,FA,BAR,480,G,5,null,null
SRA,1933,2,23,3,20,0,Z,40.3,-84.2, , , , , , ,3.8,FA,BAR,471,G,4,null,null
SRA,1933,3,11,12,48,0,Z,36.7,-90.4, , , , , , , , , ,486,F,4,null,null
SRA,1933,3,11,13,4,0,Z,36.7,-90.4, , , , , , , , , ,486,F,4,null,null
SRA,1933,4,20,20,25,0,Z,44.7,-116.1, , , , , , , , , ,33,G,4,null,null
SRA,1933,5,4,18,54,0,Z,46.6,-112, , , , , , , , , ,456,G,3,null,null
SRA,1933,5,20,19,57,0,Z,44.8,-74.7, , , , , , , , , ,472,G,3,null,null
SRA,1933,5,28,15,10,0,Z,38.6,-83.7, , , , , , ,3.6,FA,BAR,490,H,4,null,null
SRA,1933,6,5,11,15,0,Z,44.7,-111.1, , , , , , , , , ,458,G,3,null,null
SRA,1933,6,9,11,30,0,Z,33.3,-83.5, , , , , , , , , ,509,H,4,null,N
SRA,1933,6,11,5,59,0,Z,46.6,-112, , , , , , , , , ,456,G,5,null,null
SRA,1933,6,15,1,14,36, ,37.568,-81.973,5, , , , , , , , ,491,C,0,null,null
SRA,1933,6,26,14,10,0,Z,41,-73.8, , , , , , , , , ,472,G,3,null,null
SRA,1933,7,13,14,42,39,Z,37.9,-89.9, , , , , , , , , ,487,G,3,null,null
SRA,1933,7,23,15,0,0,Z,37.7,-78.3, , , , , , , , , ,492,G,3,null,null
SRA,1933,7,26,2,34,0,Z,32.9,-80, , , , , , , , , ,511,G,3,null,null
SRA,1933,8,4,4,34,15,Z,37.9,-89.9, , , , , , ,3.5,FA,BAR,487,G,4,null,null
SRA,1933,8,8,0,0,0,Z,41.9,-103.7, , , , , , , , , ,463,G,4,null,null
SRA,1933,8,19,10,13,0,Z,45.9,-111.3, , , , , , , , , ,456,G,5,null,null
SRA,1933,8,19,19,30,0,Z,35.5,-98, , , , , , , , , ,499,G,6,null,null
SRA,1933,10,24,0,0,0,Z,37.3,-89.5, , , , , , , , , ,487,G,3,null,null
SRA,1933,10,29,0,0,0,Z,43,-74.7, , , , , , , , , ,472,H,4,null,null
SRA,1933,10,31,15,55,0,Z,43,-111.3, , , , , , , , , ,457,G,3,null,null
SRA,1933,10,31,16,30,0,Z,43,-111.3, , , , , , , , , ,457,G,2,null,null
SRA,1933,10,31,16,45,0,Z,43,-111.3, , , , , , , , , ,457,G,2,null,null
SRA,1933,11,2,16,26,0,Z,43,-111.3, , , , , , , , , ,457,G,5,null,null
SRA,1933,11,3,10,0,0,Z,43,-111.3, , , , , , , , , ,457,G,0,F,null
SRA,1933,11,16,9,29,1,Z,38.6,-90.6, , , , , , ,3.7,FA,BAR,485,G,4,null,null
SRA,1933,11,27,0,0,0,Z,34.4,-112.9, , , , , , , , , ,42,G,3,null,null
SRA,1933,11,29,17,0,0,Z,45.3,-111.9, , , , , , , , , ,456,G,4,null,null
SRA,1933,12,7,5,55,0,Z,42.9,-89.2, , , , , , ,3.5,FA,BAR,466,G,4,null,null
SRA,1933,12,9,0,0,0,Z,35.8,-90.2, , , , , , , , , ,502,G,3,null,null
SRA,1933,12,9,8,50,0,Z,35.8,-90.2, , , , , , , , , ,502,G,5,null,null
SRA,1933,12,19,14,12,0,Z,32.9,-80, , , , , , , , , ,511,G,4,null,null
SRA,1933,12,21,0,33,0,Z,46.6,-112, , , , , , , , , ,456,G,3,null,null
SRA,1933,12,23,9,40,0,Z,32.9,-80, , , , , , , , , ,511,G,5,null,null
SRA,1933,12,23,9,55,0,Z,32.9,-80, , , , , , , , , ,511,G,4,null,null
SRA,1934,1,8,1,32,0,Z,34,-107, , , , , , , , , ,496,F,5,null,null
SRA,1934,1,11,7,15,0,Z,31.9,-109.8, , , , , , , , , ,516,F,4,null,null
SRA,1934,1,12,1,26,0, ,32.5,-115, , , , , , , , , ,45,D,4,null,null
SRA,1934,1,29,12,30,0,Z,45.9,-97.7, , , , , , , , , ,462,G,4,null,null
SRA,1934,1,30,10,30,0,Z,41.8,-72.6, , , , , , , , , ,476,G,4,null,null
SRA,1934,1,30,20,21,0,Z,40.7,-111.8, , , , , , , , , ,478,G,3,null,null
SRA,1934,1,30,21,32,0,Z,40.7,-111.8, , , , , , , , , ,478,G,3,null,null
SRA,1934,2,28,0,0,0,Z,34.4,-106.8, , , , , , , , , ,496,F,5,null,null
SRA,1934,3,12,0,0,0,Z,35,-110.7, , , , , , , , , ,495,G,3,null,null
SRA,1934,3,12,15,5,40, ,41.5,-112.5, , , , , , ,6.6,UK,GR,478,C,8,null,null
SRA,1934,3,12,17,29,0,Z,41.5,-112.5, , , , , , ,4.8,ML,REN,478,G,0,F,null
SRA,1934,3,12,18,12,0,Z,41.5,-112.5, , , , , , ,5.1,ML,REN,478,G,0,F,null
SRA,1934,3,12,18,20,13, ,41.5,-112.5, , , , , , ,6,UK,GR,478,C,7,null,null
SRA,1934,3,13,0,0,0,Z,40.1,-112.4, , , , , , , , , ,478,G,3,null,null
SRA,1934,3,13,7,34,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,8,15,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,8,41,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,8,47,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,8,57,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,9,13,0,Z,44.5,-110.5, , , , , , , , , ,459,G,4,null,null
SRA,1934,3,13,9,26,0,Z,41.5,-112.5, , , , , , , , , ,478,G,2,null,null
SRA,1934,3,13,9,54,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,9,57,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,10,25,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,10,27,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,10,41,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,11,7,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,11,15,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,11,30,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,11,35,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,12,2,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,12,6,0,Z,41.5,-112.5, , , , , , , , , ,478,G,3,null,null
SRA,1934,3,13,12,16,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,12,18,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,12,30,0,Z,41.5,-112.5, , , , , , , , , ,478,G,3,null,null
SRA,1934,3,13,12,32,0,Z,41.5,-112.5, , , , , , , , , ,478,G,2,null,null
SRA,1934,3,13,12,39,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,13,15,0,Z,41.5,-112.5, , , , , , , , , ,478,G,3,null,null
SRA,1934,3,13,13,29,0,Z,41.5,-112.5, , , , , , , , , ,478,G,2,null,null
SRA,1934,3,13,13,34,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,13,43,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
SRA,1934,3,13,13,46,0,Z,41.5,-112.5, , , , , , , , , ,478,G,0,F,null
